M_92,Slc1a5,Slc38a1,Slc38a2,Slc38a3,Slc38a5,Slc38a7,Slc38a8,Slc6a14,Slc6a19,Slc7a5,Slc7a6,Slc7a7,Slc7a8,Slc7a9
M_93,Slc32a1,Slc6a1,Slc6a11,Slc6a12,Slc6a13
M_94,Slc7a5,Slc7a8
M_95,Slc7a8
M_96,Slc6a15
M_97,Slc6a15
M_98,Slc6a15,Slc7a5,Slc7a6
M_99,Slc25a29,Slc38a4
M_100,Slc25a29,Slc7a1,Slc7a2
M_101,Slc25a15
M_102,Slc25a15,Slc25a2,Slc25a29
M_103,Slc36a1,Slc6a7
M_105,Slc27a1,Slc27a2,Slc27a3,Slc27a4,Slc27a5,Slc27a6
M_106,Gck,Hk1,Hk2,Hk3,Hkdc1
M_107,Amdhd2,Gfpt1,Gfpt2,Gnpda1,Gnpda2,Gnpnat1,Pgm3,Uap1,Uap1l1,Gpi1
M_108,Pgm1,Pgm2
M_109,Ugdh,Ugp2
M_110,Has1,Has2,Has3
M_111,Gys1,Gys2,Pygb,Pygl,Pygm
M_112,Cmas,Gne,Nanp,Nans
M_113,Acat1,Acat2,Fdps,Ggps1,Hmgcr,Hmgcs1,Hmgcs2,Idi1,Idi2,Mvd,Mvk,Pmvk
M_114,Fdps,Ggps1
M_115,Fnta,Fntb,Icmt,Pcyox1,Rce1,Zmpste24
M_116,Clk1,Coq2,Coq3,Coq5,Coq6,Coq7,Pdss1,Pdss2,Phb
M_117,Dhdds,Dolk,Srd5a1,Srd5a2,Srd5a3
M_118,Dpm1
M_119,Alg10b,Alg5,Alg6,Alg8,Ganab,Man1a2,Man1b1,Man1c1,Man2a1,Man2a2,Mgat1,Mgat2,Mogs,Stt3a,Stt3b,Man1a
M_120,Stt3a,Stt3b
M_121,Ganab,Man1a2,Man1b1,Man1c1,Man2a1,Man2a2,Mgat1,Mgat2,Mogs,Man1a
M_122,B4galt1,B4galt2,B4galt3,Fut8,St6gal1,St6gal2
M_123,Mgat4a,Mgat4b,Mgat4c,Mgat4d
M_124,Mgat3
M_125,B4galt1,B4galt2,B4galt3,Fut4,Fut7,Mgat5b,Poglut1,Pomgnt1,Pomt1,Pomt2,B3glct
M_126,St3gal3,St3gal6
M_127,B3gat2,B3gat1,Chst10
M_128,Fut9
M_129,B3galt6,B3gat3,B4galt7,Xylt1,Xylt2
M_130,Chpf,Chpf2,Chsy1,Chsy3,Csgalnact1,Csgalnact2,Dse
M_132,Ext1,Ext2,Extl1,Extl2,Extl3
M_133,Adsl,Atic,Cant1,Entpd1,Entpd3,Entpd4,Entpd5,Entpd6,Entpd8,Gart,Nme1,Nme2,Nme3,Nme4,Nme5,Nme6,Nme7,Nudt16,Nudt5,Paics,Pfas,Ppat,Gm21685
M_134,Adsl,Gart,Paics,Pfas
M_135,Atic,Cant1,Entpd1,Entpd3,Entpd4,Entpd5,Entpd6,Entpd8,Nme1,Nme2,Nme3,Nme4,Nme5,Nme6,Nme7,Nudt16,Nudt5,Gm21685
M_136,Adsl,Adss,Adssl1,Ampd1,Ampd2,Ampd3
M_137,Impdh1,Impdh2,Gm15210
M_138,Ak1,Ak2,Ak3,Ak4,Ak5,Ak6,Ak7,Ak8,Entpd1,Entpd3,Entpd8,Nme1,Nme2,Nme3,Nme4,Nme5,Nme6,Nme7,Nt5c,Nt5c1a,Nt5c1b,Nt5c2,Nt5c3b,Nt5e,Nt5m,Pklr,Pkm,Rrm1,Rrm2,Rrm2b,4933425L06Rik,Nt5c3
M_139,Adk,Dck,Nt5c,Nt5c1a,Nt5c1b,Nt5c2,Nt5c3b,Nt5e,Nt5m,Pnp,4933425L06Rik,Nt5c3,Pnp2
M_140,Ak1,Ak2,Ak4,Ak5,Ak7,Ak8,Nme1,Nme2,Nme3,Nme4,Nme5,Nme6,Nme7,Nt5c,Nt5c1a,Nt5c1b,Nt5c2,Nt5c3b,Nt5e,Nt5m,Pklr,Pkm,Rrm1,Rrm2,Rrm2b,4933425L06Rik,Ak6,Nt5c3
M_141,Pnp,Pnp2
M_142,Ada,Pnp,Pnp2
M_143,Ada,Nt5c,Nt5c1a,Nt5c1b,Nt5c2,Nt5c3b,Nt5e,Nt5m,Pnp,4933425L06Rik,Hprt,Nt5c3,Pnp2
M_144,Xdh
M_145,Nt5c,Nt5c1a,Nt5c1b,Nt5c2,Nt5c3b,Nt5e,Nt5m,Nudt2,Nudt5,Pnp,4933425L06Rik,Hprt,Nt5c3,Pnp2
M_146,Xdh
M_147,Gda
M_148,Aprt,Gmps,Nt5c,Nt5c1a,Nt5c1b,Nt5c2,Nt5c3b,Nt5e,Nt5m,Nudt2,Nudt5,Pnp,4933425L06Rik,Hprt,Nt5c3,Pnp2
M_150,Umps
M_151,Umps
M_152,Dpyd,Dpys,Nt5c,Nt5c1a,Nt5c1b,Nt5c2,Nt5c3b,Nt5e,Nt5m,Uck1,Uck2,Uckl1,Upb1,Upp1,Upp2,Uprt,4933425L06Rik,Nt5c3
M_153,Cant1,Cmpk1,Cmpk2,Ctps2,Entpd1,Entpd3,Entpd4,Entpd5,Entpd6,Entpd8,Nme1,Nme2,Nme3,Nme4,Nme5,Nme6,Nme7,Ctps,Gm21685
M_154,Dpyd,Dpys,Upb1
M_155,Ctps2,Entpd1,Entpd3,Entpd8,Nme1,Nme2,Nme3,Nme4,Nme5,Nme6,Nme7,Ctps
M_156,Cmpk1,Cmpk2,Entpd1,Entpd3,Entpd8,Nt5c,Nt5c1a,Nt5c1b,Nt5c2,Nt5c3b,Nt5e,Nt5m,Uck1,Uck2,Uckl1,4933425L06Rik,Nt5c3
M_157,Rrm1,Rrm2,Rrm2b
M_158,Cmpk1,Cmpk2,Dck,Dctpp1,Nt5c,Nt5c1a,Nt5c1b,Nt5c2,Nt5c3b,Nt5e,Nt5m,4933425L06Rik,Nt5c3
M_160,Cmpk1,Cmpk2,Dctd,Dctpp1
M_161,Nme1,Nme2,Nme3,Nme4,Nme5,Nme6,Nme7
M_162,Nt5c,Nt5c1a,Nt5c1b,Nt5c2,Nt5c3b,Nt5e,Nt5m,Tk1,Tk2,4933425L06Rik,Nt5c3
M_163,Tyms
M_164,Acsf3,Agxt2,Aldh1b1,Aldh2,Aldh3a2,Aldh7a1,Aldh9a1,Aox1,Dpyd,Dpys,Mut,Nt5c,Nt5c1a,Nt5c1b,Nt5c2,Nt5c3b,Nt5e,Nt5m,Tk1,Tk2,Tymp,Upb1,4933425L06Rik,Aox2,Aox3,Aox4,Nt5c3
M_165,Dtymk,Entpd1,Entpd3,Entpd8,Nme1,Nme2,Nme3,Nme4,Nme5,Nme6,Nme7
M_166,Acsf3,Agxt2,Aldh1b1,Aldh2,Aldh3a2,Aldh7a1,Aldh9a1,Aox1,Dpyd,Dpys,Mut,Upb1,Aox2,Aox3,Aox4
M_167,Cyp51,Dhcr24,Dhcr7,Ebp,Fdft1,H2-Ke6,Hsd17b1,Hsd17b12,Hsd17b2,Hsd17b6,Hsd17b7,Lss,Msmo1,Nsdhl,Sc5d,Sqle,Tm7sf2
M_168,Acot1,Acot2,Acot4,Acot7,Acot8,Acox2,Akr1d1,Amacr,Baat,Ch25h,Cyp27a1,Cyp39a1,Cyp46a1,Cyp7a1,Cyp7b1,Cyp8b1,Hsd11b2,Hsd17b4,Hsd3b7,Rdh10,Rdh16,Rdh8,Scp2,Slc27a5,Acot3,Acot5
M_169,Akr1d1,Comt,Cyp11a1,Cyp11b1,Cyp11b2,Cyp17a1,Cyp19a1,Cyp1a1,Cyp1a2,Cyp1b1,Cyp2e1,Cyp2s1,Cyp4b1,Cyp4x1,H2-Ke6,Hsd11b1,Hsd11b2,Hsd17b1,Hsd17b12,Hsd17b2,Hsd17b3,Hsd17b6,Hsd17b7,Hsd3b1,Hsd3b2,Rdh10,Rdh16,Rdh8,Srd5a1,Srd5a2,Srd5a3,Sult1e1,Sult2b1,Ugt1a1,Ugt1a10,Ugt1a5,Ugt1a8,Ugt1a9,Ugt2a1,Ugt2a2,Ugt2a3,Cyp2a12,Cyp2a4,Cyp2a5,Cyp2b10,Cyp2b13,Cyp2b19,Cyp2b23,Cyp2b9,Cyp2c29,Cyp2c37,Cyp2c38,Cyp2c39,Cyp2c40,Cyp2c44,Cyp2c50,Cyp2c54,Cyp2c55,Cyp2c65,Cyp2c66,Cyp2c68,Cyp2c70,Cyp2d10,Cyp2d11,Cyp2d12,Cyp2d22,Cyp2d26,Cyp2d34,Cyp2d40,Cyp2d9,Cyp2f2,Cyp2j11,Cyp2j12,Cyp2j13,Cyp2j5,Cyp2j6,Cyp2j8,Cyp2j9,Cyp3a11,Cyp3a13,Cyp3a16,Cyp3a25,Cyp3a41a,Cyp3a41b,Cyp3a44,Sts,Ugt1a2,Ugt1a6a,Ugt1a6b,Ugt1a7c,Ugt2b1,Ugt2b34,Ugt2b35,Ugt2b36,Ugt2b37,Ugt2b38,Ugt2b5
